MarketCap,Ticker,Date,Return
58794471459.29297,ISRG,2020-03-31,-0.1622938098566743
67653826448.6543,ISRG,2020-06-30,0.15068347022211448
84241085459.94727,ISRG,2020-09-30,0.24517843087385205
97130019829.48828,ISRG,2020-12-31,0.15300057328521843
87731640825.31934,ISRG,2021-03-31,-0.0967608059863243
109185485754.95508,ISRG,2021-06-30,0.2445394241782397
118031786209.75195,ISRG,2021-09-30,0.08102084625653094
127975113226.51172,ISRG,2021-12-31,0.08424279031997095
107452080524.70703,ISRG,2022-03-31,-0.1603673728772531
71488691087.01855,ISRG,2022-06-30,-0.3346923508793226
66762194129.09766,ISRG,2022-09-30,-0.06611530979309221
94512101946.74414,ISRG,2022-12-31,0.415653023086489
90993051608.54883,ISRG,2023-03-31,-0.037233859640305456
121791850865.09766,ISRG,2023-06-30,0.3384741879967379
104107565291.8418,ISRG,2023-09-30,-0.14520089355439547
120160544921.41406,ISRG,2023-12-31,0.1541960911733109
142147478998.35352,ISRG,2024-03-31,0.18297964686594148
158446233882.74414,ISRG,2024-06-30,0.114660878963456
174980057347.06055,ISRG,2024-09-30,0.1043497409761851
182994095896.78125,ISRG,2024-12-31,0.04579972524426279
