MarketCap,Ticker,Date,Return
3509889767.4179077,MGM,2020-03-31,-0.6426975517196606
4997761777.992249,MGM,2020-06-30,0.42390847267802134
6471154195.7092285,MGM,2020-09-30,0.29481045379255466
9375933616.981506,MGM,2020-12-31,0.44888119389865944
11304981450.042725,MGM,2021-03-31,0.20574461294898305
12692556568.67981,MGM,2021-06-30,0.12274014997449112
12842263644.40918,MGM,2021-09-30,0.011794871657203165
13358079476.623535,MGM,2021-12-31,0.04016549157507088
12484013404.846191,MGM,2022-03-31,-0.06543351335099845
8618093295.440674,MGM,2022-06-30,-0.30966965382340905
8848103419.685364,MGM,2022-09-30,0.026689212608823176
9983221836.547852,MGM,2022-12-31,0.12828946080547188
13225610254.821777,MGM,2023-03-31,0.3247837693442588
13076740254.821777,MGM,2023-06-30,-0.011256191368993695
10944921900.253296,MGM,2023-09-30,-0.163023682739467
13303023290.863037,MGM,2023-12-31,0.21545164160149644
14056305127.410889,MGM,2024-03-31,0.05662486038532544
13231565191.116333,MGM,2024-06-30,-0.05867402057787208
11638656645.431519,MGM,2024-09-30,-0.12038700808837732
12329413354.568481,MGM,2024-12-31,0.05935020940823987
