MarketCap,Ticker,Date,Return
34345839823.760986,AON,2020-03-31,-0.20605267867345667
40184876625.64087,AON,2020-06-30,0.17000710513534578
43134810732.788086,AON,2020-09-30,0.07340906218597043
44283017666.93115,AON,2020-12-31,0.026619032624392247
48339612246.12427,AON,2021-03-31,0.09160610077895437
50263866832.76367,AON,2021-06-30,0.03980699259319542
60276986592.7124,AON,2021-09-30,0.1992110912052203
63497467697.08252,AON,2021-12-31,0.05342803757146486
68923950440.30762,AON,2022-03-31,0.08545982918739958
57182082062.5,AON,2022-06-30,-0.1703597704832197
56907149422.058105,AON,2022-09-30,-0.004808020808710567
63886413861.38916,AON,2022-12-31,0.12264301603948868
67229732575.37842,AON,2023-03-31,0.052332233285829366
73743729438.5376,AON,2023-06-30,0.09689160753176651
69395296537.78076,AON,2023-09-30,-0.05896681567184747
62413557130.493164,AON,2023-12-31,-0.10060825092787873
71718809655.2124,AON,2024-03-31,0.14909024501301826
63244334574.401855,AON,2024-06-30,-0.11816251721900461
74688203610.4126,AON,2024-09-30,0.18094694351709806
79756786187.37793,AON,2024-12-31,0.06786322781846499
