MarketCap,Ticker,Date,Return
19974280923.339844,A,2020-03-31,-0.1583370766631168
24697489211.42578,A,2020-06-30,0.2364644968303662
28210522961.42578,A,2020-09-30,0.14224254619270238
33175076948.73047,A,2020-12-31,0.1759823451019702
35655297716.30859,A,2021-03-31,0.07476156789059196
41515090447.265625,A,2021-06-30,0.1643456402350214
44303280392.578125,A,2021-09-30,0.06716087849680075
44955419726.07422,A,2021-12-31,0.014719888182486374
37311528631.34766,A,2022-03-31,-0.17003269330601067
33540749792.72461,A,2022-06-30,-0.10106203034134043
34386625957.76367,A,2022-09-30,0.025219357654984398
42472664846.19141,A,2022-12-31,0.23515069196843097
39262738110.35156,A,2023-03-31,-0.07557629707163716
34249428766.845703,A,2023-06-30,-0.12768618758619155
31848407777.34375,A,2023-09-30,-0.0701039718310923
39745267290.52734,A,2023-12-31,0.24795146961165337
41597738459.47266,A,2024-03-31,0.04660859758230429
37118243380.37109,A,2024-06-30,-0.10768602440889408
42594652979.00391,A,2024-09-30,0.14753956814478064
37780760298.33984,A,2024-12-31,-0.11301636106853519
