MarketCap,Ticker,Date,Return
3147794604.8339844,STLD,2020-03-31,-0.3295772275070442
3679753337.4956055,STLD,2020-06-30,0.16899410522043157
4071953602.083008,STLD,2020-09-30,0.10658330290538687
5280197280.163086,STLD,2020-12-31,0.29672334121439925
7307613262.324219,STLD,2021-03-31,0.38396595327561567
8618475840.174805,STLD,2021-06-30,0.17938313520352622
8492223144.839844,STLD,2021-09-30,-0.014649074578411803
9051279086.341797,STLD,2021-12-31,0.06583151808035725
12215424649.064453,STLD,2022-03-31,0.34957993588964564
9734504506.373047,STLD,2022-06-30,-0.20309733095373095
10489961273.08789,STLD,2022-09-30,0.07760608320847306
14494284957.746094,STLD,2022-12-31,0.3817291199092736
16837802229.621094,STLD,2023-03-31,0.1616856077210327
16287439231.845703,STLD,2023-06-30,-0.03268615406393072
16096027208.517578,STLD,2023-09-30,-0.011752125094893429
17791892295.873047,STLD,2023-12-31,0.1053592333925768
22402164336.67578,STLD,2024-03-31,0.25912207448963254
19643736717.035156,STLD,2024-06-30,-0.12313219286248411
19195048870.128906,STLD,2024-09-30,-0.022841267594324144
20213568238.30078,STLD,2024-12-31,0.053061566816684724
