MarketCap,Ticker,Date,Return
11482460802.238464,LDOS,2020-03-31,-0.06002009417393961
11775425601.531982,LDOS,2020-06-30,0.025514112727160754
11251091897.55249,LDOS,2020-09-30,-0.044527792176893954
13309497896.331787,LDOS,2020-12-31,0.18295166527144557
12234201304.30603,LDOS,2021-03-31,-0.08079167226301731
12887666903.35846,LDOS,2021-06-30,0.05341301673877408
12299189218.231201,LDOS,2021-09-30,-0.04566208061863419
11420017920.814514,LDOS,2021-12-31,-0.07148205315139666
13925319410.65216,LDOS,2022-03-31,0.21937806991277986
13030150038.9328,LDOS,2022-06-30,-0.0642835790922398
11361217489.906311,LDOS,2022-09-30,-0.12808237388210297
13709137223.90747,LDOS,2022-12-31,0.20666092662050795
12044951669.502258,LDOS,2023-03-31,-0.12139243536807165
11626537128.15857,LDOS,2023-06-30,-0.03473775178385419
12156150247.558594,LDOS,2023-09-30,0.04555209462302767
14326557018.63861,LDOS,2023-12-31,0.17854392442343459
17402598335.083008,LDOS,2024-03-31,0.2147090408702188
19417203306.503296,LDOS,2024-06-30,0.11576460782634501
21749579000.0,LDOS,2024-09-30,0.12011903345089525
24783846152.96936,LDOS,2024-12-31,0.13950923615438082
