MarketCap,Ticker,Date,Return
21030860913.348633,APH,2020-03-31,-0.3244976367893897
27720666283.0166,APH,2020-06-30,0.31809469889184805
31400990541.348633,APH,2020-09-30,0.13276463923187976
38010699080.71973,APH,2020-12-31,0.21049363174284164
38437450632.6543,APH,2021-03-31,0.011227142942788815
39946505085.13086,APH,2021-06-30,0.03926000365889393
42843079835.43164,APH,2021-09-30,0.07251134346115706
51292697556.927734,APH,2021-12-31,0.19722246285637435
44306015143.77539,APH,2022-03-31,-0.1362120291177531
37977130708.8584,APH,2022-06-30,-0.14284481270498883
39607965364.47266,APH,2022-09-30,0.04294254529434083
45160203504.17383,APH,2022-12-31,0.1401798372779175
48602734548.765625,APH,2023-03-31,0.07622930760871416
50653698142.87695,APH,2023-06-30,0.04219852263772306
50204261840.40039,APH,2023-09-30,-0.008872724380534991
59385650752.51758,APH,2023-12-31,0.18288066740837405
69241916167.17578,APH,2024-03-31,0.1659704876474788
81010134680.27734,APH,2024-06-30,0.16995801336128102
78557550972.51562,APH,2024-09-30,-0.030275023210877605
82415499242.08594,APH,2024-12-31,0.04910983376913136
