MarketCap,Ticker,Date,Return
64604459752.625,CVS,2020-03-31,-0.1959834276182426
71337877734.29688,CVS,2020-06-30,0.10422528115635665
64624741667.078125,CVS,2020-09-30,-0.09410338911710148
76221234684.76562,CVS,2020-12-31,0.1794435493054376
84516537696.09375,CVS,2021-03-31,0.10883191600917619
94355085577.59375,CVS,2021-06-30,0.11640973648113273
96542008805.9375,CVS,2021-09-30,0.02317758724881136
118043151944.65625,CVS,2021-12-31,0.22271282112990787
116430823753.5625,CVS,2022-03-31,-0.013658803281105913
107147621092.28125,CVS,2022-06-30,-0.07973148657721496
110922524613.46875,CVS,2022-09-30,0.035230866375804526
109041294240.125,CVS,2022-12-31,-0.01695985896371599
87550414470.1875,CVS,2023-03-31,-0.19708936802062726
82116925591.59375,CVS,2023-06-30,-0.062061258207337766
83616683156.90625,CVS,2023-09-30,0.018263683820452625
95374442596.875,CVS,2023-12-31,0.14061499447311698
97215790805.65625,CVS,2024-03-31,0.019306516071230906
72682067015.1875,CVS,2024-06-30,-0.2523635675557485
78256751621.54688,CVS,2024-09-30,0.07669958815555566
70961738229.6875,CVS,2024-12-31,-0.0932189650183588
