MarketCap,Ticker,Date,Return
18707349887.83264,CLX,2020-03-31,0.13589806283420214
23818536637.771606,CLX,2020-06-30,0.2732181084218299
22930670121.017456,CLX,2020-09-30,-0.037276283184675796
22144335150.83313,CLX,2020-12-31,-0.03429184433051513
21264286162.750244,CLX,2021-03-31,-0.03974149515388703
19950971565.948486,CLX,2021-06-30,-0.06176151819769804
18480677442.581177,CLX,2021-09-30,-0.07369536458448711
19597747327.13318,CLX,2021-12-31,0.0604452887629634
15729832836.898804,CLX,2022-03-31,-0.19736525967345375
16072888055.57251,CLX,2022-06-30,0.02180920943221798
14755347384.742737,CLX,2022-09-30,-0.08197286425901396
16266099438.26294,CLX,2022-12-31,0.10238674930028036
18494871385.0708,CLX,2023-03-31,0.13701944681126776
18722085901.046753,CLX,2023-06-30,0.012285271481226046
15542200816.299438,CLX,2023-09-30,-0.16984673083726887
17077516984.13086,CLX,2023-12-31,0.0987837041856583
18492925974.456787,CLX,2024-03-31,0.0828814277650074
16620532475.906372,CLX,2024-06-30,-0.10124917501625452
20010603123.138428,CLX,2024-09-30,0.2039688350626796
19372963630.05066,CLX,2024-12-31,-0.03186508118540721
