MarketCap,Ticker,Date,Return
62036300692.87109,CHTR,2020-03-31,-0.10054009722869961
72519528574.95117,CHTR,2020-06-30,0.1689853805754855
88771162378.41797,CHTR,2020-09-30,0.22410010272847036
94061823464.35547,CHTR,2020-12-31,0.059598871347253723
87730374457.03125,CHTR,2021-03-31,-0.06731156992425846
102578648535.64453,CHTR,2021-06-30,0.16924895363219616
103447390692.8711,CHTR,2021-09-30,0.008469034927133912
92699698314.45312,CHTR,2021-12-31,-0.10389524865182154
77564218457.03125,CHTR,2022-03-31,-0.1632743162343394
66617469346.43555,CHTR,2022-06-30,-0.14113143055338007
43131517267.822266,CHTR,2022-09-30,-0.3525494485009273
48214595267.822266,CHTR,2022-12-31,0.11785066517453968
50846418157.22656,CHTR,2023-03-31,0.054585605764915224
52234135385.74219,CHTR,2023-06-30,0.02729233009539711
62535367921.38672,CHTR,2023-09-30,0.19721265527937404
55264076078.61328,CHTR,2023-12-31,-0.11627487107638335
41322936614.25781,CHTR,2024-03-31,-0.25226404662088564
42507327425.04883,CHTR,2024-06-30,0.028661825800210927
46078988810.791016,CHTR,2024-09-30,0.084024604747027
47105557464.35547,CHTR,2024-12-31,0.02227845445523413
