MarketCap,Ticker,Date,Return
46908793963.62305,MS,2020-03-31,-0.33053333098274873
67224378084.7168,MS,2020-06-30,0.4330868991611281
67762772136.23047,MS,2020-09-30,0.008008910857236762
96757030408.93555,MS,2020-12-31,0.4278788685683481
110211436668.70117,MS,2021-03-31,0.13905352616654
130674958392.33398,MS,2021-06-30,0.18567511995281172
139702433913.57422,MS,2021-09-30,0.06908343903302772
141897775820.3125,MS,2021-12-31,0.015714414167590007
127223806184.08203,MS,2022-03-31,-0.1034122596453686
111667569921.875,MS,2022-06-30,-0.12227457052887158
117098487631.83594,MS,2022-09-30,0.0486346905709556
127227727095.94727,MS,2022-12-31,0.08650188118533353
132447603875.73242,MS,2023-03-31,0.04102782387874182
129942878669.4336,MS,2023-06-30,-0.018911064700338875
125416757464.59961,MS,2023-09-30,-0.03483162179551336
144949707911.37695,MS,2023-12-31,0.15574434263531933
147798035284.42383,MS,2024-03-31,0.019650452657609785
153963835124.51172,MS,2024-06-30,0.04171773886048191
166617465810.54688,MS,2024-09-30,0.08218573326523115
188483616933.59375,MS,2024-12-31,0.1312356481757433
