MarketCap,Ticker,Date,Return
11539937896.472168,CBRE,2020-03-31,-0.38472836480380734
13838133610.03711,CBRE,2020-06-30,0.19915148020575701
14373665082.03711,CBRE,2020-09-30,0.03869968935778778
19193448330.03711,CBRE,2020-12-31,0.3353204085729897
24209082901.018555,CBRE,2021-03-31,0.2613201382438477
26234922795.60205,CBRE,2021-06-30,0.08368098464804974
29793911109.018555,CBRE,2021-09-30,0.13565842526562055
33206012097.56494,CBRE,2021-12-31,0.11452343319617242
28006764868.39795,CBRE,2022-03-31,-0.15657547837694918
22525983989.018555,CBRE,2022-06-30,-0.1956948938991434
20659274753.56494,CBRE,2022-09-30,-0.0828691539674199
23551143768.472168,CBRE,2022-12-31,0.1399792126975905
22281168667.92578,CBRE,2023-03-31,-0.05392413689251463
24698711208.472168,CBRE,2023-06-30,0.10850160404855647
22602488485.018555,CBRE,2023-09-30,-0.08487174515950313
28487213009.88867,CBRE,2023-12-31,0.26035737298442374
29757188110.43506,CBRE,2024-03-31,0.04458053162678799
27269262741.018555,CBRE,2024-06-30,-0.08360754249303737
38093119675.60205,CBRE,2024-09-30,0.39692517679629824
40400495555.12988,CBRE,2024-12-31,0.060571985155777774
