MarketCap,Ticker,Date,Return
6327885958.099365,ALB,2020-03-31,-0.22396718409556104
8707280913.391113,ALB,2020-06-30,0.37601735730496944
10108253474.121094,ALB,2020-09-30,0.16089667654748507
16747401802.368164,ALB,2020-12-31,0.6568046938320706
16629919194.94629,ALB,2021-03-31,-0.007014975147085933
19216730030.822754,ALB,2021-06-30,0.1555516178733194
25020249595.64209,ALB,2021-09-30,0.30200349151550543
26754864941.711426,ALB,2021-12-31,0.06932845891239481
25362892254.63867,ALB,2022-03-31,-0.052026900158357314
24004548031.311035,ALB,2022-06-30,-0.05355636138379316
30414099144.28711,ALB,2022-09-30,0.26701403020025993
24981583139.648438,ALB,2022-12-31,-0.1786183433829931
25510701459.04541,ALB,2023-03-31,0.02118033578733458
25792782393.493652,ALB,2023-06-30,0.011057357042929317
19702048845.52002,ALB,2023-09-30,-0.2361410046831569
16788430321.655273,ALB,2023-12-31,-0.1478840371734873
15356890832.519531,ALB,2024-03-31,-0.0852694064726951
11176040596.618652,ALB,2024-06-30,-0.27224587851126547
11132213292.388916,ALB,2024-09-30,-0.003921541251648342
11227420405.426025,ALB,2024-12-31,0.008552397491539576
