MarketCap,Ticker,Date,Return
10016073741.154785,BRO,2020-03-31,-0.08086063578688951
11297403325.764648,BRO,2020-06-30,0.12792733137986412
12570902837.441895,BRO,2020-09-30,0.11272497537313964
13192724948.665527,BRO,2020-12-31,0.04946519110557146
12746775133.155762,BRO,2021-03-31,-0.03380270696501364
14844497269.052246,BRO,2021-06-30,0.16456885086488104
15516126192.762695,BRO,2021-09-30,0.045244302419769955
19698681060.575195,BRO,2021-12-31,0.26956179756796517
20287145184.85547,BRO,2022-03-31,0.02987327539700213
16405469978.02002,BRO,2022-06-30,-0.19133668988247565
17034125131.435059,BRO,2022-09-30,0.03831985028513718
16076985437.461914,BRO,2022-12-31,-0.05618954226224526
16235946390.089355,BRO,2023-03-31,0.009887485016751851
19500016685.750977,BRO,2023-06-30,0.2010397310534393
19815316203.804688,BRO,2023-09-30,0.016169192218389528
20213805610.683594,BRO,2023-12-31,0.020110171484540418
24925991062.29883,BRO,2024-03-31,0.23311718448131824
25498463424.362305,BRO,2024-06-30,0.022966884672014354
29583950695.374023,BRO,2024-09-30,0.1602248419058958
30220750084.581055,BRO,2024-12-31,0.021525163956773508
