MarketCap,Ticker,Date,Return
10283934673.583984,SJM,2020-03-31,0.07461362713452302
9876629241.9281,SJM,2020-06-30,-0.03960599173214474
10868077408.248901,SJM,2020-09-30,0.10038325242704471
10957923227.630615,SJM,2020-12-31,0.0082669469499288
12087944686.309814,SJM,2021-03-31,0.10312368823955875
12461570417.32788,SJM,2021-06-30,0.030908954393315202
11631757537.139893,SJM,2021-09-30,-0.06658975172456028
13264047918.243408,SJM,2021-12-31,0.14033050258240465
13320581788.43689,SJM,2022-03-31,0.004262188326063399
12679539867.56897,SJM,2022-06-30,-0.04812416837711886
13714955033.355713,SJM,2022-09-30,0.0816603107526852
15924405742.462158,SJM,2022-12-31,0.16109791856647804
15923952750.610352,SJM,2023-03-31,-2.844638971977176e-05
15039287265.686035,SJM,2023-06-30,-0.05555564618781028
12610688353.347778,SJM,2023-09-30,-0.1614836441005686
13090716837.112427,SJM,2023-12-31,0.03806520867968444
13149173081.329346,SJM,2024-03-31,0.004465473124527053
11497642723.724365,SJM,2024-06-30,-0.12559956032140196
12885766437.63733,SJM,2024-09-30,0.12073115744401197
12121771325.164795,SJM,2024-12-31,-0.05928984637196455
