MarketCap,Ticker,Date,Return
6453899755.183411,CRL,2020-03-31,-0.17380201870310474
8915596782.110596,CRL,2020-06-30,0.38142783747920594
11579792333.944702,CRL,2020-09-30,0.2988241412150774
12776890963.21106,CRL,2020-12-31,0.10337824675466889
14820804159.35669,CRL,2021-03-31,0.159969526391885
18916303790.64331,CRL,2021-06-30,0.2763345083877278
21102376340.64331,CRL,2021-09-30,0.11556552348674543
19267097373.57788,CRL,2021-12-31,-0.08697025100110034
14521146776.42212,CRL,2022-03-31,-0.24632410918648118
10941612776.42212,CRL,2022-06-30,-0.2465049114311043
10063604316.055298,CRL,2022-09-30,-0.0802448851287102
11142577667.889404,CRL,2022-12-31,0.10721539897119481
10320308258.532715,CRL,2023-03-31,-0.07379525939732057
10751386050.0,CRL,2023-06-30,0.04176985615820872
10021672257.522583,CRL,2023-09-30,-0.06787160177151452
12088597367.889404,CRL,2023-12-31,0.20624553041188531
13855354014.221191,CRL,2024-03-31,0.14615067344576893
10563716289.633179,CRL,2024-06-30,-0.23757153524980035
10072297376.42212,CRL,2024-09-30,-0.04651951072306992
9275595286.78894,CRL,2024-12-31,-0.07909834865461285
