MarketCap,Ticker,Date,Return
5033380604.9104,FOX,2020-03-31,-0.36684769584024035
5904542926.47937,FOX,2020-06-30,0.17307698144644434
6204463759.680176,FOX,2020-09-30,0.05079492806391306
6406324849.7109375,FOX,2020-12-31,0.03253481652073775
7793158041.927246,FOX,2021-03-31,0.2164787494781637
7853396801.825439,FOX,2021-06-30,0.007729698226843107
8340086008.953857,FOX,2021-09-30,0.06197180906678401
7699750264.871582,FOX,2021-12-31,-0.07677807439813156
8202811445.084473,FOX,2022-03-31,0.0653347398172115
6715091293.355835,FOX,2022-06-30,-0.1813671034240526
6494947208.132568,FOX,2022-09-30,-0.032783483590325235
6483552969.097656,FOX,2022-12-31,-0.001754323579511885
7190044766.786255,FOX,2023-03-31,0.10896676576190978
7323236222.756348,FOX,2023-06-30,0.01852442652170372
6689171848.427612,FOX,2023-09-30,-0.08658253742497513
6404279925.748169,FOX,2023-12-31,-0.04259001400097251
6694459623.684448,FOX,2024-03-31,0.04531027708042901
7489748571.141968,FOX,2024-06-30,0.11879807963048328
9140542309.865967,FOX,2024-09-30,0.220407096852959
9175879818.134033,FOX,2024-12-31,0.003866018784238312
