MarketCap,Ticker,Date,Return
11580369537.539795,INVH,2020-03-31,-0.2835870416617151
15007371635.54895,INVH,2020-06-30,0.2959320155457845
15334727834.154663,INVH,2020-09-30,0.021813026728163543
16356260938.391602,INVH,2020-12-31,0.06661566578062783
17717503128.96228,INVH,2021-03-31,0.08322453375487271
20753596856.25757,INVH,2021-06-30,0.17136126378509142
21423183663.3042,INVH,2021-09-30,0.03226365105211815
25447147356.78833,INVH,2021-12-31,0.18783219883311664
22669212858.354004,INVH,2022-03-31,-0.10916486863873487
20190860424.84253,INVH,2022-06-30,-0.10932679705277715
19275672924.43445,INVH,2022-09-30,-0.04532682021228018
17039106184.43274,INVH,2022-12-31,-0.11603054008903457
18097169810.986084,INVH,2023-03-31,0.0620961930221442
20086024462.608887,INVH,2023-06-30,0.1098986566626261
18643113232.33423,INVH,2023-09-30,-0.07183657636983898
20398181421.37671,INVH,2023-12-31,0.09414029551665903
21470622865.135254,INVH,2024-03-31,0.05257534589013191
21813404983.50879,INVH,2024-06-30,0.0159651688042155
21600487095.921143,INVH,2024-09-30,-0.009760873543062876
20356897631.25122,INVH,2024-12-31,-0.057572288029780205
