Date,MarketCap,Ticker
2019-09-30 00:00:00-04:00,18600785293.26709,AEE
2019-12-31 00:00:00-05:00,17964241501.54883,AEE
2020-03-31 00:00:00-04:00,17139596269.290527,AEE
2020-06-30 00:00:00-04:00,16665140831.084717,AEE
2020-09-30 00:00:00-04:00,18848684401.26758,AEE
2020-12-31 00:00:00-05:00,18728905795.834473,AEE
2021-03-31 00:00:00-04:00,19666466255.804688,AEE
2021-06-30 00:00:00-04:00,19471736188.53662,AEE
2021-09-30 00:00:00-04:00,19829060147.640137,AEE
2021-12-31 00:00:00-05:00,21930277162.286133,AEE
2022-03-31 00:00:00-04:00,23253760018.141113,AEE
2022-06-30 00:00:00-04:00,22553361897.06299,AEE
2022-09-30 00:00:00-04:00,20233297239.430176,AEE
2022-12-31 00:00:00-05:00,22487819007.927734,AEE
2023-03-31 00:00:00-04:00,22014458044.74707,AEE
2023-06-30 00:00:00-04:00,20969836717.359375,AEE
2023-09-30 00:00:00-04:00,19367500569.914062,AEE
2023-12-31 00:00:00-05:00,18875139190.821777,AEE
2024-03-31 00:00:00-04:00,19475000051.029297,AEE
2024-06-30 00:00:00-04:00,18901742244.161133,AEE
2024-09-30 00:00:00-04:00,23172744155.649414,AEE
2019-09-30 00:00:00-04:00,16354576860.0,CMS
2019-12-31 00:00:00-05:00,16167609996.1875,CMS
2020-03-31 00:00:00-04:00,15206684229.1875,CMS
2020-06-30 00:00:00-04:00,15235049603.0625,CMS
2020-09-30 00:00:00-04:00,16120283841.375,CMS
2020-12-31 00:00:00-05:00,16117136819.0625,CMS
2021-03-31 00:00:00-04:00,16296547865.8125,CMS
2021-06-30 00:00:00-04:00,15834173806.6875,CMS
2021-09-30 00:00:00-04:00,16119226095.375,CMS
2021-12-31 00:00:00-05:00,17682802645.875,CMS
2022-03-31 00:00:00-04:00,19147958666.625,CMS
2022-06-30 00:00:00-04:00,18604255566.1875,CMS
2022-09-30 00:00:00-04:00,16159232374.3125,CMS
2022-12-31 00:00:00-05:00,17714356075.3125,CMS
2023-03-31 00:00:00-04:00,17308524694.875,CMS
2023-06-30 00:00:00-04:00,16700076825.0,CMS
2023-09-30 00:00:00-04:00,15220083864.9375,CMS
2023-12-31 00:00:00-05:00,16791223071.375,CMS
2024-03-31 00:00:00-04:00,17608766124.9375,CMS
2024-06-30 00:00:00-04:00,17515774522.125,CMS
2024-09-30 00:00:00-04:00,20884987324.125,CMS
2019-09-30 00:00:00-04:00,54302391325.68164,D
2019-12-31 00:00:00-05:00,56121487958.89453,D
2020-03-31 00:00:00-04:00,49454014455.55957,D
2020-06-30 00:00:00-04:00,56223778298.208984,D
2020-09-30 00:00:00-04:00,55318719323.291016,D
2020-12-31 00:00:00-05:00,53121386840.768555,D
2021-03-31 00:00:00-04:00,54148542451.20117,D
2021-06-30 00:00:00-04:00,52880929881.237305,D
2021-09-30 00:00:00-04:00,52907619193.81641,D
2021-12-31 00:00:00-05:00,57432388549.46484,D
2022-03-31 00:00:00-04:00,62640518383.20117,D
2022-06-30 00:00:00-04:00,59309811376.40625,D
2022-09-30 00:00:00-04:00,51781098846.46875,D
2022-12-31 00:00:00-05:00,46452170152.65234,D
2023-03-31 00:00:00-04:00,42877132086.325195,D
2023-06-30 00:00:00-04:00,40252296353.73633,D
2023-09-30 00:00:00-04:00,35193413899.359375,D
2023-12-31 00:00:00-05:00,37566112693.50586,D
2024-03-31 00:00:00-04:00,39867337707.237305,D
2024-06-30 00:00:00-04:00,40215481188.38379,D
2024-09-30 00:00:00-04:00,47477717162.42285,D
2019-09-30 00:00:00-04:00,27025971854.492188,ED
2019-12-31 00:00:00-05:00,26102404644.28711,ED
2020-03-31 00:00:00-04:00,22688627800.65918,ED
2020-06-30 00:00:00-04:00,21145677134.857178,ED
2020-09-30 00:00:00-04:00,23108892305.17578,ED
2020-12-31 00:00:00-05:00,21666719892.02881,ED
2021-03-31 00:00:00-04:00,22672494709.777832,ED
2021-06-30 00:00:00-04:00,21955040366.42456,ED
2021-09-30 00:00:00-04:00,22443647648.864746,ED
2021-12-31 00:00:00-05:00,26641684751.037598,ED
2022-03-31 00:00:00-04:00,29848426874.694824,ED
2022-06-30 00:00:00-04:00,30232129388.3667,ED
2022-09-30 00:00:00-04:00,27479423071.289062,ED
2022-12-31 00:00:00-05:00,30811944580.322266,ED
2023-03-31 00:00:00-04:00,31200657107.788086,ED
2023-06-30 00:00:00-04:00,29726469807.128906,ED
2023-09-30 00:00:00-04:00,28381738723.510742,ED
2023-12-31 00:00:00-05:00,30466168982.055664,ED
2024-03-31 00:00:00-04:00,30697425822.5708,ED
2024-06-30 00:00:00-04:00,30486706335.32715,ED
2024-09-30 00:00:00-04:00,35766827060.913086,ED
2019-09-30 00:00:00-04:00,16931643782.651367,CNP
2019-12-31 00:00:00-05:00,15474949459.461914,CNP
2020-03-31 00:00:00-04:00,8862340891.184692,CNP
2020-06-30 00:00:00-04:00,10804488733.606201,CNP
2020-09-30 00:00:00-04:00,11281620490.846436,CNP
2020-12-31 00:00:00-05:00,12692396886.451172,CNP
2021-03-31 00:00:00-04:00,13384205117.283691,CNP
2021-06-30 00:00:00-04:00,14583686201.835205,CNP
