date,quarter,year,revenue,revenue_yoy_growth,ticker,company_name
2019-12-31,4,2019,14884000000,,SYK,Stryker Corporation
2020-12-31,4,2020,14351000000,,SYK,Stryker Corporation
2021-12-31,4,2021,17108000000,,SYK,Stryker Corporation
2022-12-31,4,2022,18449000000,,SYK,Stryker Corporation
2023-12-31,4,2023,20498000000,37.72,SYK,Stryker Corporation
