date,quarter,year,revenue,revenue_yoy_growth,ticker,company_name
2020-06-30,2,2020,9008000000,,NWSA,News Corp (Class A)
2021-06-30,2,2021,9358000000,,NWSA,News Corp (Class A)
2022-06-30,2,2022,10385000000,,NWSA,News Corp (Class A)
2023-06-30,2,2023,9879000000,,NWSA,News Corp (Class A)
2024-06-30,2,2024,10085000000,11.96,NWSA,News Corp (Class A)
