date,quarter,year,revenue,revenue_yoy_growth,ticker,company_name
2019-12-31,4,2019,14147000000,,UBER,Uber
2020-12-31,4,2020,11139000000,,UBER,Uber
2021-12-31,4,2021,17455000000,,UBER,Uber
2022-12-31,4,2022,31877000000,,UBER,Uber
2023-12-31,4,2023,37281000000,163.53,UBER,Uber
