date,quarter,year,revenue,revenue_yoy_growth,ticker,company_name
2020-09-30,3,2020,17117000000,,BDX,Becton Dickinson
2021-09-30,3,2021,20248000000,,BDX,Becton Dickinson
2022-09-30,3,2022,18870000000,,BDX,Becton Dickinson
2023-09-30,3,2023,19372000000,,BDX,Becton Dickinson
