date,quarter,year,revenue,revenue_yoy_growth,ticker,company_name
2019-12-31,4,2019,2406908000,,IDXX,Idexx Laboratories
2020-12-31,4,2020,2706655000,,IDXX,Idexx Laboratories
2021-12-31,4,2021,3215360000,,IDXX,Idexx Laboratories
2022-12-31,4,2022,3367324000,,IDXX,Idexx Laboratories
2023-12-31,4,2023,3660953000,52.1,IDXX,Idexx Laboratories
