date,quarter,year,revenue,revenue_yoy_growth,ticker,company_name
2019-12-31,4,2019,11362000000,,BAX,Baxter International
2020-12-31,4,2020,11673000000,,BAX,Baxter International
2021-12-31,4,2021,12784000000,,BAX,Baxter International
2022-12-31,4,2022,15113000000,,BAX,Baxter International
2023-12-31,4,2023,14813000000,30.37,BAX,Baxter International
