date,quarter,year,revenue,revenue_yoy_growth,ticker,company_name
2019-12-31,4,2019,3330621000,,PLD,Prologis
2020-12-31,4,2020,4438735000,,PLD,Prologis
2021-12-31,4,2021,4759440000,,PLD,Prologis
2022-12-31,4,2022,5973692000,,PLD,Prologis
2023-12-31,4,2023,8023469000,140.9,PLD,Prologis
